PointOfSale;Product;Date;Stock
121017;18141400400106;2019-07-12;1
121017;18141400400106;2019-07-13;1
121017;18141400400106;2019-07-14;1
121017;18141400400106;2019-07-15;1
121017;18141400400106;2019-07-16;1
121017;18141400400106;2019-07-17;1
121017;18141400400106;2019-07-18;1
121017;18141400400106;2019-07-19;1
121017;18141400400106;2019-07-20;1
121017;18141400400106;2019-07-21;1
121017;18141400400106;2019-07-22;1
121017;18141400400106;2019-06-01;1
121017;18141400400106;2019-06-02;1
121017;18141400400106;2019-06-03;1
121017;18141400400106;2019-06-04;1
121017;18141400400106;2019-06-05;1
121017;18141400400106;2019-06-06;1
121017;18141400400106;2019-06-07;1
121017;18141400400106;2019-06-08;1
121017;18141400400106;2019-06-09;1
121017;18141400400106;2019-06-10;1
121017;18141400400106;2019-06-11;1
121017;18141400400106;2019-06-12;1
121017;18141400400106;2019-06-13;1
121017;18141400400106;2019-06-14;1
121017;18141400400106;2019-06-15;1
121017;18141400400106;2019-06-16;1
121017;18141400400106;2019-06-17;1
121017;18141400400106;2019-06-18;1
121017;18141400400106;2019-06-19;1
121017;18141400400106;2019-06-20;1
121017;18141400400106;2019-06-21;1
121017;18141400400106;2019-06-22;1
121017;18141400400106;2019-06-23;1
121017;18141400400106;2019-06-24;1
121017;18141400400106;2019-06-25;1
121017;18141400400106;2019-06-26;1
121017;18141400400106;2019-06-27;1
121017;18141400500064;2019-07-03;1
121017;18141400500064;2019-08-17;3
121017;18141400500064;2019-08-18;3
121017;18141400500064;2019-08-19;3
121017;18141400500064;2019-08-20;3
121017;18141400500064;2019-08-21;3
121017;18141400500064;2019-08-22;3
121017;18141400500064;2019-07-27;3
121017;18141400500064;2019-07-28;3
121017;18141400500064;2019-07-29;3
121017;18141400500064;2019-07-30;3
121017;18141400500064;2019-07-31;3
121017;18141400500064;2019-08-01;3
121017;18141400500064;2019-08-02;3
121017;18141400500064;2019-08-03;3
121017;18141400500064;2019-08-04;3
121017;18141400500064;2019-08-05;3
121017;18141400500064;2019-08-06;3
121017;18141400500064;2019-08-07;3
121017;18141400500064;2019-08-08;3
121017;18141400500064;2019-08-09;3
121017;18141400500064;2019-08-10;3
121017;18141400500064;2019-08-11;3
121017;18141400500064;2019-08-12;3
121017;18141400500064;2019-08-13;3
121017;18141400500064;2019-08-14;3
121017;18141400500064;2019-08-15;3
121017;18141400500064;2019-08-16;3
121017;18141400500064;2019-07-23;2
121017;18141400500064;2019-07-24;2
121017;18141400500064;2019-07-25;2
121017;18141400500064;2019-07-26;2
121017;18141400500064;2019-06-28;1
121017;18141400500064;2019-06-29;1
121017;18141400500064;2019-06-30;1
121017;18141400500064;2019-07-01;1
121017;18141400500064;2019-07-02;1
121017;18141400500064;2019-07-04;2
121017;18141400500064;2019-07-05;2
121017;18141400500064;2019-07-06;2
121017;18141400500064;2019-07-07;2
121017;18141400500064;2019-07-08;2
121017;18141400500064;2019-07-09;2
121017;18141400500064;2019-07-10;2
121017;18141400500064;2019-07-11;2
121017;18141400500064;2019-07-12;2
121017;18141400500064;2019-07-13;2
121017;18141400500064;2019-07-14;2
121017;18141400500064;2019-07-15;2
121017;18141400500064;2019-07-16;2
121017;18141400500064;2019-07-17;2
121017;18141400500064;2019-07-18;2
121017;18141400500064;2019-07-19;2
121017;18141400500064;2019-07-20;2
121017;18141400500064;2019-07-21;2
121017;18141400500064;2019-07-22;2
121017;18141400500064;2019-06-01;1
121017;18141400500064;2019-06-02;1
121017;18141400500064;2019-06-03;1
121017;18141400500064;2019-06-04;1
121017;18141400500064;2019-06-05;1
121017;18141400500064;2019-06-06;1
121017;18141400500064;2019-06-07;1
121017;18141400500064;2019-06-08;1
121017;18141400500064;2019-06-09;1
121017;18141400500064;2019-06-10;1
121017;18141400500064;2019-06-11;1
121017;18141400500064;2019-06-12;1
121017;18141400500064;2019-06-13;1
121017;18141400500064;2019-06-14;1
121017;18141400500064;2019-06-15;1
121017;18141400500064;2019-06-16;1
121017;18141400500064;2019-06-17;1
121017;18141400500064;2019-06-18;1
121017;18141400500064;2019-06-19;1
121017;18141400500064;2019-06-20;1
121017;18141400500064;2019-06-21;1
121017;18141400500064;2019-06-22;1
121017;18141400500064;2019-06-23;1
121017;18141400500064;2019-06-24;1
121017;18141400500064;2019-06-25;1
121017;18141400500064;2019-06-26;1
121017;18141400500064;2019-06-27;1
121017;18141400500066;2019-07-03;1
121017;18141400500066;2019-08-17;1
121017;18141400500066;2019-08-18;1
121017;18141400500066;2019-08-19;1
121017;18141400500066;2019-08-20;1
121017;18141400500066;2019-08-21;1
121017;18141400500066;2019-08-22;1
121017;18141400500066;2019-07-27;1
121017;18141400500066;2019-07-28;1
121017;18141400500066;2019-07-29;1
121017;18141400500066;2019-07-30;1
121017;18141400500066;2019-07-31;1
121017;18141400500066;2019-08-01;1
121017;18141400500066;2019-08-02;1
121017;18141400500066;2019-08-03;1
121017;18141400500066;2019-08-04;1
121017;18141400500066;2019-08-05;1
121017;18141400500066;2019-08-06;1
121017;18141400500066;2019-08-07;1
121017;18141400500066;2019-08-08;1
121017;18141400500066;2019-08-09;1
121017;18141400500066;2019-08-10;1
121017;18141400500066;2019-08-11;1
121017;18141400500066;2019-08-12;1
121017;18141400500066;2019-08-13;1
121017;18141400500066;2019-08-14;1
121017;18141400500066;2019-08-15;1
121017;18141400500066;2019-08-16;1
121017;18141400500066;2019-07-23;1
121017;18141400500066;2019-07-24;1
121017;18141400500066;2019-07-25;1
121017;18141400500066;2019-07-26;1
121017;18141400500066;2019-06-28;1
121017;18141400500066;2019-06-29;1
121017;18141400500066;2019-06-30;1
121017;18141400500066;2019-07-01;1
121017;18141400500066;2019-07-02;1
121017;18141400500066;2019-07-04;1
121017;18141400500066;2019-07-05;1
121017;18141400500066;2019-07-06;1
121017;18141400500066;2019-07-07;1
121017;18141400500066;2019-07-08;1
121017;18141400500066;2019-07-09;1
121017;18141400500066;2019-07-10;1
121017;18141400500066;2019-07-11;1
121017;18141400500066;2019-07-12;1
121017;18141400500066;2019-07-13;1
121017;18141400500066;2019-07-14;1
121017;18141400500066;2019-07-15;1
121017;18141400500066;2019-07-16;1
121017;18141400500066;2019-07-17;1
121017;18141400500066;2019-07-18;1
121017;18141400500066;2019-07-19;1
121017;18141400500066;2019-07-20;1
121017;18141400500066;2019-07-21;1
121017;18141400500066;2019-07-22;1
121017;18141400500066;2019-06-01;1
121017;18141400500066;2019-06-02;1
121017;18141400500066;2019-06-03;1
121017;18141400500066;2019-06-04;1
121017;18141400500066;2019-06-05;1
121017;18141400500066;2019-06-06;1
121017;18141400500066;2019-06-07;1
121017;18141400500066;2019-06-08;1
121017;18141400500066;2019-06-09;1
121017;18141400500066;2019-06-10;1
121017;18141400500066;2019-06-11;1
121017;18141400500066;2019-06-12;1
121017;18141400500066;2019-06-13;1
121017;18141400500066;2019-06-14;1
121017;18141400500066;2019-06-15;1
121017;18141400500066;2019-06-16;1
121017;18141400500066;2019-06-17;1
121017;18141400500066;2019-06-18;1
121017;18141400500066;2019-06-19;1
121017;18141400500066;2019-06-20;1
121017;18141400500066;2019-06-21;1
121017;18141400500066;2019-06-22;1
121017;18141400500066;2019-06-23;1
121017;18141400500066;2019-06-24;1
121017;18141400500066;2019-06-25;1
121017;18141400500066;2019-06-26;1
121017;18141400500066;2019-06-27;1
121017;18141400500068;2019-07-03;1
121017;18141400500068;2019-08-17;1
121017;18141400500068;2019-08-18;1
121017;18141400500068;2019-08-19;1
121017;18141400500068;2019-08-20;1
121017;18141400500068;2019-08-21;1
121017;18141400500068;2019-08-22;1
121017;18141400500068;2019-07-27;1
121017;18141400500068;2019-07-28;1
121017;18141400500068;2019-07-29;1
121017;18141400500068;2019-07-30;1
121017;18141400500068;2019-07-31;1
121017;18141400500068;2019-08-01;1
121017;18141400500068;2019-08-02;1
121017;18141400500068;2019-08-03;1
121017;18141400500068;2019-08-04;1
121017;18141400500068;2019-08-05;1
121017;18141400500068;2019-08-06;1
121017;18141400500068;2019-08-07;1
121017;18141400500068;2019-08-08;1
121017;18141400500068;2019-08-09;1
121017;18141400500068;2019-08-10;1
121017;18141400500068;2019-08-11;1
121017;18141400500068;2019-08-12;1
121017;18141400500068;2019-08-13;1
121017;18141400500068;2019-08-14;1
121017;18141400500068;2019-08-15;1
121017;18141400500068;2019-08-16;1
121017;18141400500068;2019-07-23;1
121017;18141400500068;2019-07-24;1
121017;18141400500068;2019-07-25;1
121017;18141400500068;2019-07-26;1
121017;18141400500068;2019-06-28;1
121017;18141400500068;2019-06-29;1
121017;18141400500068;2019-06-30;1
121017;18141400500068;2019-07-01;1
121017;18141400500068;2019-07-02;1
121017;18141400500068;2019-07-04;1
121017;18141400500068;2019-07-05;1
121017;18141400500068;2019-07-06;1
121017;18141400500068;2019-07-07;1
121017;18141400500068;2019-07-08;1
121017;18141400500068;2019-07-09;1
121017;18141400500068;2019-07-10;1
121017;18141400500068;2019-07-11;1
121017;18141400500068;2019-07-12;1
121017;18141400500068;2019-07-13;1
121017;18141400500068;2019-07-14;1
121017;18141400500068;2019-07-15;1
121017;18141400500068;2019-07-16;1
121017;18141400500068;2019-07-17;1
121017;18141400500068;2019-07-18;1
121017;18141400500068;2019-07-19;1
121017;18141400500068;2019-07-20;1
121017;18141400500068;2019-07-21;1
121017;18141400500068;2019-07-22;1
121017;18141400500068;2019-06-01;1
121017;18141400500068;2019-06-02;1
121017;18141400500068;2019-06-03;1
121017;18141400500068;2019-06-04;1
121017;18141400500068;2019-06-05;1
121017;18141400500068;2019-06-06;1
121017;18141400500068;2019-06-07;1
121017;18141400500068;2019-06-08;1
121017;18141400500068;2019-06-09;1
121017;18141400500068;2019-06-10;1
121017;18141400500068;2019-06-11;1
121017;18141400500068;2019-06-12;1
121017;18141400500068;2019-06-13;1
121017;18141400500068;2019-06-14;1
121017;18141400500068;2019-06-15;1
121017;18141400500068;2019-06-16;1
121017;18141400500068;2019-06-17;1
121017;18141400500068;2019-06-18;1
121017;18141400500068;2019-06-19;1
121017;18141400500068;2019-06-20;1
121017;18141400500068;2019-06-21;1
121017;18141400500068;2019-06-22;1
121017;18141400500068;2019-06-23;1
121017;18141400500068;2019-06-24;1
121017;18141400500068;2019-06-25;1
121017;18141400500068;2019-06-26;1
121017;18141400500068;2019-06-27;1
121017;18201960870134;2019-07-03;1
121017;18201960870134;2019-08-17;1
121017;18201960870134;2019-08-18;1
121017;18201960870134;2019-08-19;1
121017;18201960870134;2019-08-20;1
121017;18201960870134;2019-08-21;1
121017;18201960870134;2019-08-22;1
121017;18201960870134;2019-07-27;1
121017;18201960870134;2019-07-28;1
121017;18201960870134;2019-07-29;1
121017;18201960870134;2019-07-30;1
121017;18201960870134;2019-07-31;1
121017;18201960870134;2019-08-01;1
121017;18201960870134;2019-08-02;1
121017;18201960870134;2019-08-03;1
121017;18201960870134;2019-08-04;1
121017;18201960870134;2019-08-05;1
121017;18201960870134;2019-08-06;1
121017;18201960870134;2019-08-07;1
121017;18201960870134;2019-08-08;1
121017;18201960870134;2019-08-09;1
121017;18201960870134;2019-08-10;1
121017;18201960870134;2019-08-11;1
121017;18201960870134;2019-08-12;1
121017;18201960870134;2019-08-13;1
121017;18201960870134;2019-08-14;1
121017;18201960870134;2019-08-15;1
121017;18201960870134;2019-08-16;1
121017;18201960870134;2019-07-23;1
121017;18201960870134;2019-07-24;1
121017;18201960870134;2019-07-25;1
121017;18201960870134;2019-07-26;1
121017;18201960870134;2019-07-04;1
121017;18201960870134;2019-07-05;1
121017;18201960870134;2019-07-06;1
121017;18201960870134;2019-07-07;1
121017;18201960870134;2019-07-08;1
121017;18201960870134;2019-07-09;1
121017;18201960870134;2019-07-10;1
121017;18201960870134;2019-07-11;1
121017;18201960870134;2019-07-12;1
121017;18201960870134;2019-07-13;1
121017;18201960870134;2019-07-14;1
121017;18201960870134;2019-07-15;1
121017;18201960870134;2019-07-16;1
121017;18201960870134;2019-07-17;1
121017;18201960870134;2019-07-18;1
121017;18201960870134;2019-07-19;1
121017;18201960870134;2019-07-20;1
121017;18201960870134;2019-07-21;1
121017;18201960870134;2019-07-22;1
121017;18201960870136;2019-07-03;3
121017;18201960870136;2019-08-17;4
121017;18201960870136;2019-08-18;4
121017;18201960870136;2019-08-19;4
121017;18201960870136;2019-08-20;4
121017;18201960870136;2019-08-21;4
121017;18201960870136;2019-08-22;4
121017;18201960870136;2019-07-27;4
121017;18201960870136;2019-07-28;4
121017;18201960870136;2019-07-29;4
121017;18201960870136;2019-07-30;4
121017;18201960870136;2019-07-31;4
121017;18201960870136;2019-08-01;4
121017;18201960870136;2019-08-02;4
121017;18201960870136;2019-08-03;4
121017;18201960870136;2019-08-04;4
121017;18201960870136;2019-08-05;4
121017;18201960870136;2019-08-06;4
121017;18201960870136;2019-08-07;4
121017;18201960870136;2019-08-08;4
121017;18201960870136;2019-08-09;4
121017;18201960870136;2019-08-10;4
121017;18201960870136;2019-08-11;4
121017;18201960870136;2019-08-12;4
121017;18201960870136;2019-08-13;4
121017;18201960870136;2019-08-14;4
121017;18201960870136;2019-08-15;4
121017;18201960870136;2019-08-16;4
121017;18201960870136;2019-07-23;4
121017;18201960870136;2019-07-24;4
121017;18201960870136;2019-07-25;4
121017;18201960870136;2019-07-26;4
121017;18201960870136;2019-06-28;3
121017;18201960870136;2019-06-29;3
121017;18201960870136;2019-06-30;3
121017;18201960870136;2019-07-01;3
121017;18201960870136;2019-07-02;3
121017;18201960870136;2019-07-04;3
121017;18201960870136;2019-07-05;3
121017;18201960870136;2019-07-06;3
121017;18201960870136;2019-07-07;3
121017;18201960870136;2019-07-08;3
121017;18201960870136;2019-07-09;3
121017;18201960870136;2019-07-10;3
121017;18201960870136;2019-07-11;3
121017;18201960870136;2019-07-12;3
121017;18201960870136;2019-07-13;3
121017;18201960870136;2019-07-14;3
121017;18201960870136;2019-07-15;3
121017;18201960870136;2019-07-16;3
121017;18201960870136;2019-07-17;3
121017;18201960870136;2019-07-18;3
121017;18201960870136;2019-07-19;3
121017;18201960870136;2019-07-20;3
121017;18201960870136;2019-07-21;3
121017;18201960870136;2019-07-22;3
121017;18201960870136;2019-06-01;2
121017;18201960870136;2019-06-02;2
121017;18201960870136;2019-06-03;2
121017;18201960870136;2019-06-04;2
121017;18201960870136;2019-06-05;2
121017;18201960870136;2019-06-06;2
121017;18201960870136;2019-06-07;2
121017;18201960870136;2019-06-08;2
121017;18201960870136;2019-06-09;2
121017;18201960870136;2019-06-10;2
121017;18201960870136;2019-06-11;2
121017;18201960870136;2019-06-12;2
121017;18201960870136;2019-06-13;2
121017;18201960870136;2019-06-14;2
121017;18201960870136;2019-06-15;2
121017;18201960870136;2019-06-16;2
121017;18201960870136;2019-06-17;2
121017;18201960870136;2019-06-18;2
121017;18201960870136;2019-06-19;2
121017;18201960870136;2019-06-20;2
121017;18201960870136;2019-06-21;2
121017;18201960870136;2019-06-22;2
121017;18201960870136;2019-06-23;2
121017;18201960870136;2019-06-24;2
121017;18201960870136;2019-06-25;2
121017;18201960870136;2019-06-26;2
121017;18201960870136;2019-06-27;2
121017;18201960870138;2019-07-03;7
121017;18201960870138;2019-08-17;8
121017;18201960870138;2019-08-18;8
121017;18201960870138;2019-08-19;9
121017;18201960870138;2019-08-20;9
121017;18201960870138;2019-08-21;9
121017;18201960870138;2019-08-22;9
121017;18201960870138;2019-07-27;7
121017;18201960870138;2019-07-28;7
121017;18201960870138;2019-07-29;7
121017;18201960870138;2019-07-30;7
121017;18201960870138;2019-07-31;7
121017;18201960870138;2019-08-01;7
121017;18201960870138;2019-08-02;7
121017;18201960870138;2019-08-03;7
121017;18201960870138;2019-08-04;7
121017;18201960870138;2019-08-05;7
121017;18201960870138;2019-08-06;7
121017;18201960870138;2019-08-07;7
121017;18201960870138;2019-08-08;7
121017;18201960870138;2019-08-09;7
121017;18201960870138;2019-08-10;7
121017;18201960870138;2019-08-11;7
121017;18201960870138;2019-08-12;7
121017;18201960870138;2019-08-13;7
121017;18201960870138;2019-08-14;7
121017;18201960870138;2019-08-15;8
121017;18201960870138;2019-08-16;8
121017;18201960870138;2019-07-23;7
121017;18201960870138;2019-07-24;7
121017;18201960870138;2019-07-25;7
121017;18201960870138;2019-07-26;7
121017;18201960870138;2019-06-28;7
121017;18201960870138;2019-06-29;7
121017;18201960870138;2019-06-30;7
121017;18201960870138;2019-07-01;7
121017;18201960870138;2019-07-02;7
121017;18201960870138;2019-07-04;7
121017;18201960870138;2019-07-05;7
121017;18201960870138;2019-07-06;7
121017;18201960870138;2019-07-07;7
121017;18201960870138;2019-07-08;7
121017;18201960870138;2019-07-09;7
121017;18201960870138;2019-07-10;7
121017;18201960870138;2019-07-11;7
121017;18201960870138;2019-07-12;7
121017;18201960870138;2019-07-13;7
121017;18201960870138;2019-07-14;7
121017;18201960870138;2019-07-15;7
121017;18201960870138;2019-07-16;6
121017;18201960870138;2019-07-17;6
121017;18201960870138;2019-07-18;6
121017;18201960870138;2019-07-19;6
121017;18201960870138;2019-07-20;6
121017;18201960870138;2019-07-21;6
121017;18201960870138;2019-07-22;7
121017;18201960870138;2019-06-01;7
121017;18201960870138;2019-06-02;7
121017;18201960870138;2019-06-03;7
121017;18201960870138;2019-06-04;7
121017;18201960870138;2019-06-05;7
121017;18201960870138;2019-06-06;7
121017;18201960870138;2019-06-07;7
121017;18201960870138;2019-06-08;7
121017;18201960870138;2019-06-09;7
121017;18201960870138;2019-06-10;7
121017;18201960870138;2019-06-11;7
121017;18201960870138;2019-06-12;7
121017;18201960870138;2019-06-13;7
121017;18201960870138;2019-06-14;7
121017;18201960870138;2019-06-15;7
121017;18201960870138;2019-06-16;7
121017;18201960870138;2019-06-17;7
121017;18201960870138;2019-06-18;7
121017;18201960870138;2019-06-19;7
121017;18201960870138;2019-06-20;7
121017;18201960870138;2019-06-21;7
121017;18201960870138;2019-06-22;7
121017;18201960870138;2019-06-23;7
121017;18201960870138;2019-06-24;7
121017;18201960870138;2019-06-25;7
121017;18201960870138;2019-06-26;7
121017;18201960870138;2019-06-27;7
121017;18201960870140;2019-07-03;2
121017;18201960870140;2019-08-17;2
121017;18201960870140;2019-08-18;2
121017;18201960870140;2019-08-19;2
121017;18201960870140;2019-08-20;2
